Seeds,Spike_based_r,Spike_based_g,Spike_based_b,Ca_based_60_r,Ca_based_60_g,Ca_based_60_b,Ca_based_15_r,Ca_based_15_g,Ca_based_15_b,Ca_based_0_r,Ca_based_0_g,Ca_based_0_b,Full_based_60_r,Full_based_60_g,Full_based_60_b,Full_based_15_r,Full_based_15_g,Full_based_15_b,Full_based_0_r,Full_based_0_g,Full_based_0_b
76,18.425513312018825,-Inf,-11.595671932336199,-29.920131977600718,-Inf,16.86226892784169,-32.25567713439471,-32.25567713439471,14.27104008418032,-21.727196613494964,-26.16417160582209,1.5598605021937773,-15.117497113449822,-Inf,16.54647836592263,-22.024627735813983,-40.086427475652854,14.166566556891375,-21.78800822458622,-32.669369111591735,13.938906355392081
203,7.763603427657629,-Inf,23.39218263055522,-Inf,-25.911341999249586,13.890993322108505,-25.46002544127475,-Inf,7.107753159731481,-10.012047011383707,-Inf,-0.4696219169904573,-Inf,-19.55447210577696,14.424927980943414,-30.629578340845104,-Inf,13.506939179791893,-16.90196080028514,-Inf,8.98736372294672
412,17.334183780538684,17.583556591730645,-Inf,-Inf,-16.123599479677747,-Inf,-Inf,-19.705534863585875,-Inf,-Inf,-18.757041865023112,-Inf,-Inf,3.997382110045325,-Inf,-Inf,-9.762332780422513,-Inf,-30.629578340845104,-15.06655333317223,-Inf
371,-3.6586136717197326,15.630619820700481,-36.12359947967774,-Inf,-6.6339763086086645,-4.404136050987596,-34.48551739201578,-10.403117738897286,-20.506117305295405,-27.234556720351858,-14.170306444844984,-19.275756546911104,-Inf,-8.07697736565116,-3.2673601489411404,-23.94561116251239,-10.411738970015056,-15.158957285907134,-22.922560713564764,-12.684893493987273,-20.984360453403635
119,-Inf,-0.4322229802535509,-0.1703170184505945,9.9621149240358,-Inf,-17.16386676208809,-12.041199826559248,-19.400735532451137,-8.943160626844385,-13.657663688851283,-20.506117305295408,-9.876538964450308,8.379050274620493,-Inf,10.934227085739456,5.1855049511396025,-17.501225267834002,-0.6771653452193473,-1.5577355138925242,-12.999670872902911,-5.157461572676631
453,-Inf,-Inf,25.739738365610254,-Inf,-37.501225267834,-20.599264467548863,-Inf,-34.15140352195873,-14.151403521958725,-Inf,-33.80392160057028,-13.803921600570275,-Inf,-33.441957158714345,19.247588244500285,-Inf,-22.278867046136735,-10.237667219577487,-Inf,-35.11749711344982,-9.096897200170202
329,-32.46498580795801,12.616303250328748,5.48755601785082,-25.105450102066122,21.241885736724026,-Inf,-34.15140352195873,19.845350995386188,-Inf,-32.86905352972375,4.3974036726853685,-Inf,-23.521825181113627,20.368461656535718,-Inf,-20.506117305295405,20.631979721434046,-Inf,-29.96621107579201,16.31113333159106,-Inf
245,-Inf,-19.999999999999996,-Inf,16.41928720595075,-13.302234741501028,-Inf,-7.130946470276252,-18.416375079047505,-Inf,-8.519374645445625,-21.5836249209525,-Inf,-6.020599913279625,26.17839911045784,-Inf,-5.820915495147605,13.041777068563743,-Inf,-2.97878026024133,-1.5277669172690975,-Inf
287,27.306879283386674,-28.299466959416357,-Inf,-Inf,-17.583556591730648,17.144373453802203,-21.267739577287855,-28.62727528317975,8.438575089410824,-23.076297286890583,-25.57507201905658,-0.9660935914911006,-Inf,-16.745454050046003,17.014038350645105,-42.34542591311529,-16.770353894058708,11.720401649257939,-26.361266699255232,-21.255816597189106,10.263327178086039
35,-30.370278797557756,-30.370278797557756,23.949788075138226,12.056696511558458,4.7537466060438565,-13.380135619171519,1.7164208168488817,0.4272610323105135,-21.510939227850617,-5.874615138449636,-1.0969733601469007,-12.494479519278123,11.907224579585192,3.697303667263721,5.248698905084631,13.320273978801382,-6.361266699255232,-14.765594766919028,3.7760644914363795,-1.1967740326494778,-4.379830775437511
494,-21.02305044894763,-33.06425027550687,17.25322659872671,-13.833415311890388,-20.609786442958008,5.089077072452522,-33.624824747511745,-25.66602457407099,-11.01814937761162,-31.12605001534574,-25.105450102066122,-18.06179973983887,8.402904034602477,-15.706596700215341,4.37983077543751,-17.501225267834002,-11.480625354554375,-9.370421659154898,-17.33418378053868,-8.435452353573456,-11.008784536124319
77,-37.14664992862537,7.910410690972496,7.563919009525609,-Inf,-29.24795995797912,-16.183709682472248,-Inf,-19.55447210577696,-13.533872192497336,-Inf,-18.329078970998502,-14.807253789884879,-28.073846751222575,11.897151920872766,-22.053246837942954,-24.082399653118497,-17.038749290891246,-12.60177429856412,-23.076297286890583,-16.032646924663332,-14.289643410285331
161,14.963760540124007,9.96621107579201,10.337315229956285,34.99108900410945,-Inf,-Inf,-9.643274665532871e-16,-20.56057447200487,-Inf,-2.182889388501362,-19.084850188786497,-Inf,24.12606937626803,-Inf,-26.305408695571835,15.522719182966359,-19.0848501887865,-25.105450102066126,11.209169210768898,-24.777641778302737,-24.777641778302737
413,-32.25567713439471,-Inf,3.1613630984481733,0.7215073089055917,-0.9379773923896848,-Inf,-11.480625354554375,-4.436974992327128,-Inf,-13.380135619171513,-5.421335445730762,-Inf,-24.60897842756548,0.9660935914911026,-43.69382861635198,-16.996889500774373,2.307868374041388,-Inf,-8.299466959416355,1.928654933106574e-15,-Inf
372,-6.715842038463862,-22.278867046136735,31.032752774222327,-9.542425094393248,-Inf,-20.8278537031645,-9.858310438057886,-Inf,-28.943160626844385,-9.89700043360188,-Inf,-27.958800173440753,10.237667219577487,-Inf,-18.53142165682933,-0.7143110453306896,-Inf,-9.316804886199469,-1.1223188395786279,-Inf,-14.807253789884879
204,-21.023050448947625,17.25322659872671,17.065850372590567,17.317301579620377,-30.881360887005513,-21.338935792612265,-10.702264033946985,-Inf,-21.5836249209525,-10.881360887005512,-Inf,-20.423785981398762,14.119659714537082,-Inf,-32.669369111591735,-0.5992644675488663,-Inf,-20.0,-9.827233876685451,-Inf,-20.284808782292206
120,19.301467141820133,-Inf,-12.86905352972375,-Inf,-Inf,-Inf,-18.06179973983887,-21.5836249209525,-Inf,-20.827853703164504,-17.306028522050877,-Inf,-29.542425094393252,-26.02059991327963,13.533872192497325,-15.066553333172228,-15.066553333172228,9.711088445130507,-8.299466959416359,-9.214616770629862,-3.1940168573502383
454,-Inf,19.34184791951551,-Inf,-15.84783378996508,28.11430618750295,-2.97878026024133,-21.437640146122504,-3.595748092312899,-8.182483512491025,-19.64542466079137,-8.049752728455166,-9.015846319946268,-20.284808782292203,19.588813425555827,-12.925273076400314,-19.244228782212,21.81734008745639,-11.884693076320117,-23.16724984190499,15.380157418875477,-12.537671501059888
246,19.0848501887865,-Inf,-29.54242509439325,-Inf,-Inf,19.223827387893056,-Inf,-Inf,8.602493840868778,-Inf,-Inf,0.948492998562761,-Inf,-Inf,18.98028963555347,-21.93820026016113,-Inf,17.593384112641072,-18.889653443003375,-32.86905352972375,9.737621840176374
330,14.80725378988488,9.471519479100259,-32.25567713439471,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-2.868442846046262,-Inf,-30.102999566398122,-10.237667219577489,-Inf,-28.29946695941636,-20.8278537031645,-Inf,-Inf
288,-Inf,16.631911392212192,-22.92256071356476,-Inf,18.859229980592715,-17.418106072410847,-32.669369111591735,-6.648769198312108,-32.669369111591735,-31.595671932336202,-9.316804886199467,-31.595671932336202,-Inf,20.89776063696093,-9.542425094393245,-Inf,9.301134866365636,-27.72403210801587,-Inf,0.3619644418559208,-33.44195715871435
495,-4.814681875534602,18.81371997568036,-Inf,-43.34634669496352,-21.06747964882679,-31.305146868404275,-33.89210397867138,-25.933303805230622,-39.912703891951,-32.76978513909275,-24.810984965651993,-38.79038505237237,-34.10872093170501,-34.10872093170501,-36.607495663871006,-36.19119429270536,-19.289233492420223,-36.19119429270536,-35.343117321643604,-14.515263618479104,-41.363717234923236
36,-23.521825181113623,28.142150298258834,18.622374211843745,-29.147543930478108,-19.605118836084856,0.5857875220397519,-31.126050015345747,-31.126050015345747,-31.126050015345747,-29.685996786935714,-29.685996786935714,-26.16417160582209,-24.710568938150978,13.501919159633047,-23.126944017198483,-33.80392160057028,-11.525054554433542,-14.249449494793323,-32.255677134394716,-11.83189115299595,-15.353716334109574
162,7.465851471869387,-35.26855987125875,-7.485238183968098,6.236857298923969,11.630177829291458,-35.490339314570996,2.424851820966723,-10.556279259116996,-31.89521505172926,-2.922560713564759,-10.457574905606748,-24.86076097372589,4.547156888022647,11.451830051143336,-36.96378233982797,7.8386245335067715,-11.464065026109774,-32.80300081872204,7.210545952779693,-10.881360887005513,-28.028010815630886
78,-14.693711132051071,19.185850043519327,-Inf,-Inf,12.667046991637234,-Inf,-30.102999566398122,9.838900620733735,-33.624824747511745,-16.478174818886373,0.42378598139876367,-23.521825181113623,-Inf,13.26787700149646,-38.98780013289825,-24.436974992327126,10.629578340845104,-21.93820026016113,-14.853578644428492,9.228821008690007,-23.8995320643211
373,16.14618958249714,-Inf,-25.105450102066126,9.502397882367806,-37.206760131419884,3.2170258499788824,-6.715842038463866,-41.363717234923236,3.447267730728758,-6.118746603174507,-32.96720021961863,-5.545842974183904,12.236396572342374,-31.709214590170014,2.9787802602413267,5.367685555348659,-37.20676013141988,4.731440128741254,6.7002898594869755,-23.126944017198483,-4.259252380176149
414,22.129106618285736,-21.5836249209525,-Inf,-23.899532064321104,-Inf,23.57096754494698,-16.788418142451324,-Inf,15.732787212183252,-10.118951617967372,-40.748529958812476,-5.784769418688468,-22.92256071356476,-Inf,22.21900540576661,-20.560574472004873,-36.12359947967774,19.308150137947358,-0.9954323346199118,-37.897393134905045,1.1390675714131901
455,13.642041580974464,-Inf,-Inf,-Inf,16.496403345278782,-Inf,-40.587675553704194,13.86500289697205,-40.587675553704194,-39.64542466079137,-12.796971044347247,-Inf,-Inf,15.059354087307897,-31.00456706110188,-22.194944754264576,16.48239024708756,-30.7143193997102,-Inf,0.18547088257922878,-36.839696091802274
205,-26.84845361644413,26.848453616444125,-Inf,-18.757041865023112,-Inf,-Inf,-18.06179973983887,-Inf,-Inf,-21.213956807072236,-Inf,-Inf,14.539974558725246,-Inf,-Inf,-14.64787519645937,-Inf,-22.606675369900124,-9.897000433601876,-Inf,-Inf
121,-24.082399653118497,20.214477307835462,-Inf,-24.349678884278127,-16.390878710837377,-Inf,-22.606675369900124,-3.0522032641231664,-28.62727528317975,-21.5836249209525,-4.082399653118496,-27.604224834232124,-Inf,14.9067749381477,-31.004567061101884,-20.506117305295408,8.185260775388569,-28.464917478736158,-19.084850188786497,6.3751752524882574,-25.105450102066122
289,-Inf,-Inf,24.233088011063654,13.36904960664161,-Inf,-28.943160626844385,-0.20438330363371768,-Inf,-15.767408311306589,-4.60897842756548,-Inf,-13.727617540559965,11.908588248578983,-Inf,-26.84845361644413,5.758166366841523,-Inf,-19.400735532451137,-1.1598389395537327,-Inf,2.420873854495518
247,-15.563025007672868,-Inf,22.278867046136742,18.25302942017826,-27.72403210801587,-Inf,-9.380067289949656,-17.58355659173064,-Inf,-11.739924897841734,-17.00475359333336,-Inf,18.634703368829477,-Inf,-Inf,14.725181781109333,-21.88842425208723,-Inf,5.566602111376092,-14.224089215060607,-40.668475109739
331,-19.619535253731392,16.638731879125718,-24.480296227457284,-20.284808782292206,19.20849483380035,-Inf,-25.756034598604522,2.543432360811839,-11.10815940214515,-22.498774732165998,-5.806122605444163,-7.69152094228112,-29.685996786935714,20.02843174269589,-Inf,-19.084850188786493,14.875226442493474,-15.890833331436255,-26.277344407383076,7.419562825505176,-2.5269299906538105
79,-Inf,-35.11749711344983,-Inf,-38.169700377572994,13.718150629935543,-38.169700377572994,-28.786653876605254,-8.78665387660525,-28.786653876605254,-24.082399653118497,-8.51937464544562,-24.082399653118497,-27.04365036222725,14.754451866560707,-29.54242509439325,-22.743463860506235,9.420942140149384,-25.666024574070995,-18.715182074906235,4.284587054923287,-17.69213162595861
37,-24.608978427565482,22.259193448511667,-Inf,-40.340666785975614,-34.32006687269598,-23.438705985690472,-37.501225267834,-Inf,-27.958800173440753,-36.258267132857114,-Inf,-36.258267132857114,-39.18082784642187,12.816833595051886,-18.35297414325737,-40.086427475652854,-26.107027388932472,-17.163866762088087,-38.276277047674334,-24.29687696095396,-20.214477307835462
163,-17.878932151041475,20.128410422087928,-21.400757332155102,-18.291396093507473,11.495718129226004,-27.234556720351858,-15.002450535667997,2.352789957336013,-5.46002544127475,-13.979400086720377,-2.213965949873794,-7.432221398993769,5.779787548957357,10.80346000933503,-28.164799306236993,-19.0848501887865,9.42464851513119,-15.830304238832504,-13.784203340937253,7.130946470276251,-13.314581423946796
496,17.068044056056728,-37.38463439461952,12.985644402938227,-Inf,-22.498774732166,24.296876960953956,-14.320066872695982,-14.320066872695982,16.36045524842672,-13.25515663363148,-17.692131625958606,2.3078683740413926,-Inf,-21.5836249209525,22.883697607844713,-16.42371765217691,-18.92249238434291,18.36377301282665,-10.881360887005515,-16.901960800285135,15.02998111224407
456,-Inf,-Inf,-Inf,8.132365959549054,-Inf,-40.748529958812476,-23.02535350661298,-29.045953419892605,-38.58837851428585,-25.688614676890392,-28.18738940905639,-37.72981450344964,6.149282113387819,-Inf,-32.999670872902904,-9.858310438057885,-28.943160626844385,-31.441935359010383,-16.004027822534354,-28.045227649093604,-26.107027388932472
415,21.191713799684884,-Inf,-Inf,-34.23614458082382,8.40264132338467,-40.25674449410345,-31.126050015345747,-4.4772808170336384,-27.604224834232124,-35.268559871258745,-5.726134776865495,-29.247959957979116,-40.58767555370419,10.067412026145766,-Inf,-27.004960366683257,6.059289908823619,-34.96376054012401,-39.0848501887865,-0.2944651364141279,-29.54242509439325
374,14.153871454817518,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-27.234556720351858,-Inf,-Inf,-19.084850188786497,-Inf,-Inf,-17.501225267834002,-Inf
206,7.88456134852641,-27.42135724543472,6.066679011470915,29.593368874670848,-Inf,-12.56777860100623,-14.647875196459372,-Inf,-11.72531448289461,-18.06179973983887,-Inf,-12.041199826559247,31.33637238904885,-24.60897842756548,-24.60897842756548,3.2273600446994988,-Inf,-13.979400086720375,-0.9937556837821461,-Inf,-15.801009473667024
122,20.05969707098924,-Inf,-19.705534863585875,9.427682479434084,-36.05547450583951,-28.096674332398763,3.700922034172154,-36.12359947967774,-18.06179973983887,2.0205315840577716,-22.92256071356476,-14.403186068119137,9.430347544033275,-30.23766721957749,-20.69524212518424,5.758693951476664,-17.16386676208809,-12.851870755300993,2.1939754010312615,-18.790385052372372,-12.345999157693985
290,-Inf,-Inf,-30.88136088700551,20.174664145823733,-Inf,-Inf,-14.560829045665539,-30.819096178522653,-Inf,-20.42378598139876,-29.96621107579201,-42.00741090235126,19.547844185090554,-Inf,-Inf,2.862634828686384,-35.89440703633672,-Inf,-18.53142165682933,-20.714311045330692,-34.09444666450221
248,-37.025166974381506,14.172965526340747,-Inf,-14.264208869012581,-Inf,0.2757656897126657,-10.881360887005513,-28.943160626844385,-19.400735532451133,-9.542425094393252,-27.604224834232124,-18.061799739838875,-19.084850188786497,-28.62727528317975,2.498774732166,-12.510821743549705,-25.57507201905658,-12.510821743549707,-11.018149377611623,-30.102999566398122,-13.201038766112985
332,12.736441951743485,-Inf,-23.94561116251239,-26.444385894678387,-Inf,10.120216399860844,-7.958800173440749,-Inf,-6.0205999132796215,-16.90196080028514,-Inf,-6.798961233887021,-Inf,-Inf,9.787114222733479,-13.979400086720377,-Inf,4.7537466060438645,-11.671531712678984,-Inf,0.7242434530888959
38,-32.46498580795801,-Inf,15.211321511650617,-23.076297286890583,-Inf,-Inf,-16.123599479677743,-Inf,-Inf,-14.32006687269598,-Inf,-Inf,-30.75638190146548,-Inf,-Inf,-17.841892053809612,-37.84189205380961,-Inf,-18.96336723454263,-37.0251669743815,-Inf
497,-Inf,-25.201427759701495,-39.18082784642187,14.499965783988433,-30.6295783408451,-30.6295783408451,-2.498774732165999,-6.020599913279624,-26.020599913279625,-1.6864177140007162,-6.547178687726606,-24.60897842756548,14.475871761221015,-32.56777860100623,-38.58837851428586,13.489924699056363,-31.245857289129493,-37.266457202409114,12.082074676758975,-8.464917478736156,-20.506117305295405
164,11.975147115557533,-Inf,-Inf,-24.60897842756548,-5.20824289511434,-24.60897842756548,-22.278867046136735,-34.32006687269598,-28.29946695941636,-19.275756546911104,-27.234556720351858,-33.25515663363148,5.431500326514108,-41.72719661349497,-26.164171605822094,-5.6968646914141186,-22.38951681813596,-28.41011673141558,-15.158957285907134,-22.00741090235126,-35.986810989071635
80,18.06179973983887,-24.777641778302733,-Inf,-Inf,-Inf,-29.920131977600725,-38.98780013289826,-Inf,-25.008400046177876,-37.501225267834,-Inf,-27.95880017344075,-Inf,-41.79810222878796,7.657026757556288,-Inf,-Inf,-3.3612681208742767,-Inf,-Inf,-17.970847184824457
457,-26.444385894678387,9.403447895286693,20.80903269983495,21.42351182246223,-Inf,-Inf,3.6866477669693456,-38.79038505237237,-23.227360044699495,-5.054506321788521,-Inf,-18.588378514285854,21.31905960627739,-Inf,-Inf,19.084850188786493,-Inf,-37.266457202409114,10.287812701096374,-Inf,-20.284808782292203
375,-Inf,-Inf,15.312280884568041,-38.381561847521475,11.909393205684244,-38.381561847521475,-35.268559871258745,-23.227360044699495,-Inf,-Inf,-24.261496506177025,-Inf,-38.58837851428585,12.292982372719656,-Inf,-Inf,-21.70343219473624,-Inf,-Inf,-21.72719661349496,-Inf
416,15.936880908933835,-Inf,-Inf,-34.32006687269598,6.969092911842388,-34.32006687269598,-Inf,-14.919331340244849,-31.821292140529987,-Inf,-16.65017825412473,-30.629578340845104,-24.082399653118497,21.5836249209525,-14.539974558725246,-Inf,-13.255156633631477,-Inf,-Inf,-13.759492400691114,-31.821292140529987
123,-30.629578340845104,6.272382459440033,-21.087153246451855,-26.581174385284495,-15.295745776513245,18.475886234313368,-27.604224834232124,-15.036446233225893,3.876400520322255,-27.48274187998826,-14.102606260816748,-6.3955886335364065,-28.07384675122258,-20.71431104533069,18.53442871576124,-27.604224834232124,-10.298196312181247,17.106344103918858,-33.89210397867138,-11.61323693253464,9.629721202442248
291,-Inf,-31.595671932336206,-Inf,17.061632385552198,-11.709214590170014,-Inf,2.116074523360776,-5.726134776865498,-29.24795995797912,0.9484929985627627,-5.3769062458515995,-28.29946695941636,16.299926155822963,-16.72286394722661,-Inf,15.21253810800222,-7.812815398610762,-29.39644031956326,14.820626986734602,-11.895215051729263,-35.417040232842886
249,-Inf,6.886577553163056,-Inf,-Inf,-Inf,-29.24795995797912,-Inf,-Inf,-28.62727528317975,-Inf,-Inf,-28.29946695941636,-Inf,-Inf,-18.889653443003375,-Inf,-Inf,-20.214477307835462,-Inf,-Inf,-22.053246837942954
207,16.10126113139088,10.69234297103163,-Inf,0.6684751097389946,-41.938200260161125,-25.03623945987599,6.4661278075026685,-35.11749711344982,-29.096897200170204,-0.8278537031645,-32.86905352972374,-26.848453616444125,1.6677504176729654,-36.71381142984851,-24.67261160328927,8.06670081117487,-42.144199392957375,-23.05934920417087,9.301803345962542,-23.665396873656093,-16.621746511428842
39,-27.95880017344075,-21.938200260161125,16.90196080028514,-26.020599913279625,-20.0,15.563025007672874,-26.848453616444125,-17.306028522050877,-3.9258929028793617,-26.020599913279625,-16.478174818886377,-4.436974992327126,-Inf,-21.087153246451855,19.50052230725234,-29.247959957979116,-13.684934950306246,0.2944651364141294,-28.299466959416357,-14.32006687269598,-2.7243949403597796
333,24.59552236036915,-Inf,-31.595671932336206,-26.235077221115084,-0.5690526470440953,-29.33311642082995,-19.473421225553015,-26.02059991327962,-34.53997455872524,-21.213956807072233,-25.895620927739593,-33.25515663363148,-29.463101350041217,-6.208555400087226,-10.645530392414353,-7.624686303383705,-31.22884280839397,-32.56777860100624,-12.769785139092754,-32.769785139092754,-27.90902416536686
498,26.65624736462687,-Inf,-Inf,-25.800692227250362,-Inf,14.847653349405023,-27.842209300226276,-Inf,8.416057832630834,-34.64787519645937,-Inf,-2.60667536990012,-27.139628019862624,-Inf,16.736772500459637,-31.821292140529987,-Inf,14.349996130694787,-17.233946036674364,-Inf,7.139628019862627
165,-4.740953699942139,3.049649717246602,-26.444385894678387,32.30262800351442,-Inf,-19.084850188786497,-8.441473767775141,-Inf,-Inf,-8.420106254814621,-Inf,-Inf,32.92371632585613,-Inf,-19.0848501887865,0.3696681138802608,-14.17030644484499,-15.193356893792613,0.23163745099630084,-14.462073681054763,-12.279184292553403
81,-Inf,-Inf,21.065838169158653,-Inf,-17.418106072410847,-28.29946695941636,-Inf,-26.444385894678387,-20.423785981398762,-Inf,-25.343434568060275,-19.322834654780653,-Inf,-Inf,7.8505151958035535,-Inf,-39.18082784642187,4.792313892666583,-Inf,-27.78332168729065,0.5161452721257105
417,-Inf,-25.800692227250362,19.4720291445118,-Inf,10.783214197110633,-Inf,-21.28915978453837,-9.247959957979122,-Inf,-24.60897842756548,-10.6295783408451,-Inf,-32.39577516576788,6.689075023018617,-32.39577516576788,-24.910253356282993,2.6939714779491277,-32.86905352972374,-27.35953570589189,1.159838939553733,-18.840161060446267
376,-31.595671932336206,21.174113206756537,-Inf,-17.616271845615827,-Inf,-Inf,-17.786034050126208,-29.827233876685455,-Inf,-17.69213162595861,-27.234556720351858,-Inf,-15.235216683909485,-16.25826713285711,-Inf,-22.71325204000146,-16.69265212672184,-Inf,-25.575072019056577,-17.616271845615824,-Inf
458,-34.48551739201577,18.520633070622953,-34.48551739201577,-Inf,19.25737926108744,-Inf,-Inf,1.0230504489476258,-Inf,-Inf,-3.0522032641231656,-Inf,-Inf,19.31993597641634,-Inf,-Inf,16.019190857467002,-30.6295783408451,-Inf,14.919331340244849,-Inf
124,13.942359989488512,-Inf,-Inf,-34.48551739201578,11.642983158997971,-34.48551739201578,-32.25567713439471,-7.905998250116585,-22.71325204000146,-37.72981450344964,-11.285428608771253,-22.166789495776765,-Inf,15.077653513134132,-Inf,-33.979400086720375,8.627275283179744,-21.93820026016113,-29.733331452517856,-6.211506271404231,-15.193356893792608
292,12.308479057718877,-37.14664992862537,-27.604224834232124,-Inf,-18.06179973983887,31.595671932336206,-Inf,-Inf,0.9348680708465239,-Inf,-Inf,-4.129477760988044,-Inf,-Inf,32.6211408386677,-Inf,-29.827233876685455,27.173431277109927,-Inf,-27.42135724543472,16.357212429782347
208,-Inf,-Inf,29.603165828902892,-Inf,14.145245499979364,-38.38156184752148,-28.943160626844385,8.935771524197092,-38.48558572123763,-33.441957158714345,-0.1868005250828661,-33.441957158714345,-39.3696589710787,13.340015965219546,-33.349059057799074,-38.58837851428585,12.799099678015061,-29.045953419892605,-35.41704023284288,6.020599913279634,-35.41704023284288
250,-Inf,33.75949240069111,-Inf,-36.52149605401653,-36.52149605401653,15.922784405309375,-Inf,-29.685996786935718,7.698637607683807,-Inf,-29.827233876685455,-1.1999585935057084,-Inf,-31.821292140529987,15.394361656935615,-Inf,-28.187389409056387,12.666745372064742,-33.80392160057027,-33.80392160057027,6.783753953133923
40,10.946424034959946,-13.53387219249733,19.626355740644918,30.385747883815743,-Inf,-18.588378514285854,-20.8278537031645,-23.750414416729257,-17.72981450344964,-20.958471046343657,-22.542095967296156,-15.693642350852029,30.13310666634446,-Inf,-15.563025007672874,-13.912327246568616,-25.309833405699838,7.530973303558754,-13.237973859208731,-21.001577286866357,-2.819970273243735
82,3.6728879389225404,-Inf,-25.57507201905658,-25.105450102066126,-31.126050015345747,14.674642211904612,-13.584518922805236,-20.628169285032484,-3.4214091536126108,-12.95634963777275,-26.020599913279625,-7.958800173440753,-25.008400046177883,-38.98780013289826,13.031657780836703,10.167049841674823,-22.053246837942954,-3.8123502450455553,1.484920567442254,-23.375840406283636,2.199231612772944
499,-Inf,17.323177371921613,-Inf,-1.7613475331034731,-Inf,-37.95254182580883,-15.002450535668006,-33.06425027550687,-10.78538322937014,-14.57866455426924,-37.501225267834,-11.056839373155615,-2.419160154255554,-Inf,-28.251610697098553,-13.294136009317025,-32.9996708729029,-6.4184964876184045,-12.041199826559247,-33.979400086720375,-11.372724716820251
334,-Inf,-33.979400086720375,19.065526733346086,-Inf,-39.64542466079137,10.67205221344221,-32.86905352972374,-18.88965344300337,4.972838524085862,-28.943160626844385,-16.901960800285135,0.5992644675488641,-Inf,-41.138097026729454,11.326888781228558,-Inf,-30.7143193997102,7.311213524859306,-35.417040232842886,-19.85401522517001,4.923626553132723
166,-Inf,-34.32006687269598,16.385815528159426,-21.023050448947625,-19.084850188786497,-Inf,-30.102999566398122,-30.102999566398122,-Inf,-29.54242509439325,-Inf,-Inf,4.281170103802092,-28.62727528317975,-33.06425027550687,3.342728328055094,-24.261496506177025,-33.80392160057028,0.8993429103304605,-34.80725378988488,-28.786653876605257
377,-29.542425094393252,20.74852995881247,20.057713764749764,-Inf,-27.95880017344075,-Inf,-Inf,-15.878910351337506,-Inf,-Inf,-17.501225267834002,-Inf,-40.42378598139876,14.288192012564839,-26.444385894678387,-29.614507579769757,2.6939714779491264,-Inf,-12.56777860100623,0.6162789482843913,-30.629578340845104
418,-25.57507201905658,17.095706148347766,-Inf,-Inf,-19.780092313970737,-Inf,-Inf,-28.94316062684438,-16.901960800285135,-Inf,-27.60422483423212,-18.06179973983887,-Inf,-2.7316543554401544,-Inf,-26.648769198312102,-18.68996902487135,-9.1475439304781,-16.901960800285135,-10.881360887005513,-15.563025007672874
459,-20.284808782292206,-17.786034050126208,24.459361318219205,5.530032990629815,-24.760922062575908,8.93598517031234,1.7125800519673433,-28.299466959416364,-22.27886704613674,-4.66556422794276,-20.8278537031645,-10.88136088700551,10.988175856387738,-16.055474505839513,-11.19471353211362,3.450040560644746,-25.105450102066126,-20.10790063773413,-0.780026719833677,-23.415898384914655,-12.879717606739256
293,21.92621145268419,-Inf,-29.247959957979127,-29.685996786935718,-15.706596700215341,20.657921172063766,-20.482673594334393,-0.23798446599416012,-7.84220930022628,-24.082399653118497,-5.242238592672229,-7.824132520261382,-25.42133544573076,-10.881360887005513,21.900895021836178,-24.86076097372589,-14.848713962342185,6.4246676350453615,-14.264208869012586,-7.113981836683997,-0.5792739187063375
125,11.321246761128876,4.468502757026231,8.714571391228752,-17.501225267834002,-23.521825181113627,-15.563025007672875,-21.93820026016113,-27.95880017344075,-15.917600346881503,-21.213956807072233,-27.234556720351858,-15.19335689379261,-21.213956807072233,-17.69213162595861,15.688003993212904,-16.65017825412473,-24.60897842756548,-6.547178687726608,-23.227360044699495,-29.24795995797912,-3.227360044699497
251,-Inf,8.573492512964119,-35.56302500767287,16.10850670500611,-Inf,-15.563025007672874,-11.841515408427231,-Inf,-10.390502065454996,-14.693711132051067,-Inf,-11.595671932336204,25.156998559822338,-28.94316062684438,-22.92256071356476,1.3599415819022243,-35.417040232842886,-10.808061805277404,-1.134552488978544,-33.80392160057028,-8.228849581513696
209,6.6303863562376275,-34.80725378988488,14.135906836959506,-34.06582756237323,0.41968982964255186,-Inf,-33.624824747511745,-4.681664120667359,-Inf,-32.25567713439471,-4.296876960953959,-Inf,-41.51093922785061,1.4116214857141425,-31.96851413345737,-Inf,-4.39113905673543,-Inf,-Inf,-3.1743432597251706,-33.80392160057027
41,16.498830927641727,-Inf,-Inf,-19.554472105776956,-29.096897200170204,8.855644625638622,-16.90196080028514,-26.444385894678387,-18.485585721237634,-15.563025007672875,-25.105450102066126,-17.146649928625372,5.481767354099038,-32.934607724948464,6.020599913279626,2.243630123011005,-1.1729102582554756,-22.652511305491817,-4.894232651517213,1.1263672617624103,-18.196467393018242
167,-21.938200260161125,-33.97940008672037,19.89513889175257,-36.90196080028513,-21.33893579261226,18.45599152007668,-33.441957158714345,-15.940731890880343,-10.214597114014847,-31.931941912529208,-17.12468812264433,-11.508155931130446,-25.036239459875993,-41.93820026016113,15.481576015050376,-23.766514309453854,-19.840621406574492,8.243608955732961,-28.546475727144944,-13.739221937260066,-5.024650546031317
